564,E 33 St & 5 Ave,E 48 St & 3 Ave,Subscriber,1985,1,29-2-2016,61,47,54.0,0.05,0.0,0
808,E 53 St & Lexington Ave,W 33 St & 7 Ave,Subscriber,1964,1,29-2-2016,61,47,54.0,0.05,0.0,0
674,E 13 St & Avenue A,W 26 St & 8 Ave,Subscriber,1973,1,29-2-2016,61,47,54.0,0.05,0.0,0
317,Lexington Ave & E 24 St,E 37 St & Lexington Ave,Subscriber,1993,1,29-2-2016,61,47,54.0,0.05,0.0,0
277,University Pl & E 14 St,LaGuardia Pl & W 3 St,Subscriber,1984,1,29-2-2016,61,47,54.0,0.05,0.0,0
746,11 Ave & W 41 St,E 55 St & Lexington Ave,Subscriber,1992,1,29-2-2016,61,47,54.0,0.05,0.0,0
467,Pearl St & Anchorage Pl,Carlton Ave & Flushing Ave,Subscriber,1968,2,29-2-2016,61,47,54.0,0.05,0.0,0
190,E 24 St & Park Ave S,Lexington Ave & E 29 St,Subscriber,1982,1,29-2-2016,61,47,54.0,0.05,0.0,0
197,E 16 St & 5 Ave,W 15 St & 7 Ave,Subscriber,1981,1,29-2-2016,61,47,54.0,0.05,0.0,0
296,9 Ave & W 45 St,W 53 St & 10 Ave,Subscriber,1975,1,29-2-2016,61,47,54.0,0.05,0.0,0
256,Broadway & Roebling St,Kent Ave & S 11 St,Subscriber,1991,2,29-2-2016,61,47,54.0,0.05,0.0,0
1733,Catherine St & Monroe St,E 33 St & 2 Ave,Subscriber,1973,2,29-2-2016,61,47,54.0,0.05,0.0,0
312,Bedford Ave & Nassau Ave,Devoe St & Leonard St,Subscriber,1986,1,29-2-2016,61,47,54.0,0.05,0.0,0
330,Concord St & Bridge St,Carlton Ave & Park Ave,Subscriber,1991,2,29-2-2016,61,47,54.0,0.05,0.0,0
2156,W 31 St & 7 Ave,Fulton St & Washington Ave,Subscriber,1968,1,29-2-2016,61,47,54.0,0.05,0.0,0
232,Washington Pl & 6 Ave,Washington Pl & Broadway,Subscriber,1987,1,29-2-2016,61,47,54.0,0.05,0.0,0
302,W 13 St & 5 Ave,W 4 St & 7 Ave S,Subscriber,1981,1,29-2-2016,61,47,54.0,0.05,0.0,0
199,Madison St & Clinton St,Cherry St,Subscriber,1998,1,29-2-2016,61,47,54.0,0.05,0.0,0
486,Clinton Ave & Myrtle Ave,Fulton St & Grand Ave,Subscriber,1970,1,29-2-2016,61,47,54.0,0.05,0.0,0
166,E 85 St & 3 Ave,E 85 St & York Ave,Subscriber,1986,2,29-2-2016,61,47,54.0,0.05,0.0,0
681,6 Ave & Canal St,E 6 St & Avenue D,Subscriber,1988,1,29-2-2016,61,47,54.0,0.05,0.0,0
323,E 19 St & 3 Ave,W 21 St & 6 Ave,Subscriber,1968,1,29-2-2016,61,47,54.0,0.05,0.0,0
334,MacDougal St & Washington Sq,E 17 St & Broadway,Subscriber,1984,1,29-2-2016,61,47,54.0,0.05,0.0,0
1008,Lispenard St & Broadway,Broadway & E 22 St,Subscriber,1981,2,29-2-2016,61,47,54.0,0.05,0.0,0
512,Broadway & E 14 St,Howard St & Centre St,Subscriber,1968,1,29-2-2016,61,47,54.0,0.05,0.0,0
145,Greenwich Ave & Charles St,W 15 St & 7 Ave,Subscriber,1986,1,29-2-2016,61,47,54.0,0.05,0.0,0
1072,W 84 St & Broadway,9 Ave & W 45 St,Subscriber,1954,1,29-2-2016,61,47,54.0,0.05,0.0,0
565,8 Ave & W 33 St,W 56 St & 10 Ave,Subscriber,1984,1,29-2-2016,61,47,54.0,0.05,0.0,0
